image_id,primary_blessing,symbol_objects,cultural_reason,is_negative,symbol_reason,time_period,product_function,source_reference
image_224.jpg,luck,shrimp,homophony,no,"The shrimp, pronounced similarly to ""ha"" (laugh) in Cantonese, symbolizes constant laughter and joy.",Qing,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=0962f0aeee9a4b0ca82b43396a57c60b&source=1&page=1
image_225.jpg,luck,lucky children,symbol,no,"Legend says it transformed from a deity to protect children, and later, due to its cute appearance, was regarded as a symbol of good fortune.",Qing,Sculpture,https://lzhbwg.mofcom.gov.cn/edi_ecms_web_front/thb/detail/9e98c1233091428e92d0e3e56ba3b499
image_226.jpg,luck,lucky children,symbol,no,"Legend says it transformed from a deity to protect children, and later, due to its cute appearance, was regarded as a symbol of good fortune.",Modern,Sculpture,https://baike.baidu.com/pic/当代泥塑大阿福/5372827/1723114073/58ee3d6d55fbb2fb318aaeaa4e4a20a44723dce1?fr=lemma&fromModule=lemma_content-image#aid=1723114073&pic=58ee3d6d55fbb2fb318aaeaa4e4a20a44723dce1
image_227.jpg,luck,lucky children,symbol,no,"Legend says it transformed from a deity to protect children, and later, due to its cute appearance, was regarded as a symbol of good fortune.",Modern,Sculpture,https://baike.baidu.com/item/大阿福/1129892
image_228.jpg,luck,lucky children,symbol,no,"Legend says it transformed from a deity to protect children, and later, due to its cute appearance, was regarded as a symbol of good fortune.",Modern,Sculpture,https://www.wxmuseum.cn/Collection/Details/6cd3252e-4458-4289-84f6-e4b18e7f56c1
image_229.jpg,luck,lucky children,symbol,no,"Legend says it transformed from a deity to protect children, and later, due to its cute appearance, was regarded as a symbol of good fortune.",Modern,Sculpture,https://m.997788.com/new/pr/item?type_id=0&d=297&id=95760931&de=1&pid=297
image_230.jpg,luck,lucky children,symbol,no,"Legend says it transformed from a deity to protect children, and later, due to its cute appearance, was regarded as a symbol of good fortune.",Modern,Sculpture,http://www.360doc.com/content/15/0903/11/4690382_496616988.shtml
image_231.jpg,luck,lucky children,symbol,no,"Legend says it transformed from a deity to protect children, and later, due to its cute appearance, was regarded as a symbol of good fortune.",Modern and contemporary,Sculpture,https://www.sohu.com/a/479592752_121124386?_trans_=000019_wzwza
image_232.jpg,luck,lucky children,symbol,no,"Legend says it transformed from a deity to protect children, and later, due to its cute appearance, was regarded as a symbol of good fortune.",Modern and contemporary,Sculpture,http://fashion.sohu.com/a/792568186_121106832
image_233.jpg,luck,lucky children,symbol,no,"Legend says it transformed from a deity to protect children, and later, due to its cute appearance, was regarded as a symbol of good fortune.",Modern and contemporary,Sculpture,http://fashion.sohu.com/a/792568186_121106833
image_234.jpg,luck,windmill,symbol,no,"The windmill spins continuously, and this rotation is believed to represent the transformation of luck, making it a symbol of good fortune.",Modern,toy,https://mp.weixin.qq.com/s?__biz=MzIwMTAzMTg2NA==&mid=2650198384&idx=1&sn=cfb16f404d5970611eb03ed55bcf5ae3&chksm=8f1adfe7124ce63c3d0839ae35048baccf105747b2aa02f38ac0eac0bb4c681ea7e54bbaff32&scene=27
image_235.jpg,luck,windmill,symbol,no,"The windmill spins continuously, and this rotation is believed to represent the transformation of luck, making it a symbol of good fortune.",,toy,https://mp.weixin.qq.com/s?__biz=MzIwMTAzMTg2NA==&mid=2650198384&idx=1&sn=cfb16f404d5970611eb03ed55bcf5ae3&chksm=8f1adfe7124ce63c3d0839ae35048baccf105747b2aa02f38ac0eac0bb4c681ea7e54bbaff32&scene=27
image_236.jpg,luck,windmill,symbol,no,"The windmill spins continuously, and this rotation is believed to represent the transformation of luck, making it a symbol of good fortune.",,toy,https://mp.weixin.qq.com/s?__biz=MzIwMTAzMTg2NA==&mid=2650198384&idx=1&sn=cfb16f404d5970611eb03ed55bcf5ae3&chksm=8f1adfe7124ce63c3d0839ae35048baccf105747b2aa02f38ac0eac0bb4c681ea7e54bbaff32&scene=27
image_237.jpg,luck,windmill,symbol,no,"The windmill spins continuously, and this rotation is believed to represent the transformation of luck, making it a symbol of good fortune.",,toy,https://mp.weixin.qq.com/s?__biz=MzIwMTAzMTg2NA==&mid=2650198384&idx=1&sn=cfb16f404d5970611eb03ed55bcf5ae3&chksm=8f1adfe7124ce63c3d0839ae35048baccf105747b2aa02f38ac0eac0bb4c681ea7e54bbaff32&scene=27
image_238.jpg,prosperity,deer,homophony,no,"The deer, whose name ""lu"" sounds like ""official's salary"" or ""status,"" symbolizes being diligent and successful.",Qing,ceramics,https://digicol.dpm.org.cn/cultural/detail?id=93ed56a5797d4418b9120cb475891ee3&source=6
image_239.jpg,luck,cloud,homophony,no,"Clouds, whose name ""yun"" sounds like ""fortune"" (yun), symbolize good luck and blessings.",Qing,ceramics,https://digicol.dpm.org.cn/cultural/detail?id=93ed56a5797d4418b9120cb475891ee3&source=6
image_240.jpg,prosperity,deer,homophony,no,"The deer, whose name ""lu"" sounds like ""official's salary"" or ""status,"" symbolizes being diligent and successful.",Song,ceramics,https://digicol.dpm.org.cn/cultural/detail?id=5eb3c90c2ffe42c29e1a38b499936b70&source=6
image_241.jpg,prosperity,deer,homophony,no,"The deer, whose name ""lu"" sounds like ""official's salary"" or ""status,"" symbolizes being diligent and successful.",Ming,scholar's tools ,https://digicol.dpm.org.cn/cultural/detail?id=2b9f029b7a074d88b136bac6c5233494&source=6
image_242.jpg,prosperity,deer,homophony,no,"The deer, whose name ""lu"" sounds like ""official's salary"" or ""status,"" symbolizes being diligent and successful.",Ming,ceramics,https://digicol.dpm.org.cn/cultural/detail?id=04d9044a8041441a85cb33eae97ba489&source=6
image_243.jpg,prosperity,deer,homophony,no,"The deer, whose name ""lu"" sounds like ""official's salary"" or ""status,"" symbolizes being diligent and successful.",Qing,ceramics,https://digicol.dpm.org.cn/cultural/detail?id=0d748f2da68a43aabab11c6dab5a55e3&source=6
image_244.jpg,prosperity,deer,homophony,no,"The deer, whose name ""lu"" sounds like ""official's salary"" or ""status,"" symbolizes being diligent and successful.",Qing,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=d957c25f8dc246bf806cd44233a70839&source=6
image_245.jpg,prosperity,deer,homophony,no,"The deer, whose name ""lu"" sounds like ""official's salary"" or ""status,"" symbolizes being diligent and successful.",Qing,ceramics,https://digicol.dpm.org.cn/cultural/detail?id=871de1aeee43423989a293cb27c4c212&source=6
image_246.jpg,prosperity,deer,homophony,no,"The deer, whose name ""lu"" sounds like ""official's salary"" or ""status,"" symbolizes being diligent and successful.",Qing,ceramics,https://digicol.dpm.org.cn/cultural/detail?id=871de1aeee43423989a293cb27c4c212&source=6
image_247.jpg,prosperity,deer,homophony,no,"The deer, whose name ""lu"" sounds like ""official's salary"" or ""status,"" symbolizes being diligent and successful.",Qing,ceramics,https://digicol.dpm.org.cn/cultural/detail?id=28419dff2fd942539f352e87d3abf97e&source=6
image_248.jpg,prosperity,deer,homophony,no,"The deer, whose name ""lu"" sounds like ""official's salary"" or ""status,"" symbolizes being diligent and successful.",Ming,tableware,https://digicol.dpm.org.cn/cultural/detail?id=d2459d7bdd2a425497e58bb806da51db&source=6
image_249.jpg,prosperity,deer,homophony,no,"The deer, whose name ""lu"" sounds like ""official's salary"" or ""status,"" symbolizes being diligent and successful.",Qing,ceramics,https://digicol.dpm.org.cn/cultural/detail?id=780f88ec58b6473f90a17b11de545600&source=6
image_250.jpg,prosperity,deer,homophony,no,"The deer, whose name ""lu"" sounds like ""official's salary"" or ""status,"" symbolizes being diligent and successful.",Han,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=6f993caab6aa46afa1a3b23e9af3d3c4&source=6
image_251.jpg,prosperity,deer,homophony,no,"The deer, whose name ""lu"" sounds like ""official's salary"" or ""status,"" symbolizes being diligent and successful.",Qing,Painting,https://digicol.dpm.org.cn/cultural/detail?id=f7ac2ea6acf04ca488edc8d8eee10b6d&source=6
image_252.jpg,prosperity,deer,homophony,no,"The deer, whose name ""lu"" sounds like ""official's salary"" or ""status,"" symbolizes being diligent and successful.",Qing,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=adeee470fe48479d925f950de1656079&source=6
image_253.jpg,prosperity,deer,homophony,no,"The deer, whose name ""lu"" sounds like ""official's salary"" or ""status,"" symbolizes being diligent and successful.",Qing,Silk embroidery and weaving,https://digicol.dpm.org.cn/cultural/detail?id=7bd9197a7b5a4628a42aab23c2d51196&source=6
image_254.jpg,prosperity,deer,homophony,no,"The deer, whose name ""lu"" sounds like ""official's salary"" or ""status,"" symbolizes being diligent and successful.",Qing,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=51ec80da3c974a0085d835aa6d63ca39&source=6
image_255.jpg,prosperity,deer,homophony,no,"The deer, whose name ""lu"" sounds like ""official's salary"" or ""status,"" symbolizes being diligent and successful.",Qing,Painting,https://digicol.dpm.org.cn/cultural/detail?id=33f14aefefaa4d15a71e290db1053d83&source=6
image_256.jpg,prosperity,deer,homophony,no,"The deer, whose name ""lu"" sounds like ""official's salary"" or ""status,"" symbolizes being diligent and successful.",Qing,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=8648826160ca4d94b2ba75a62b430537&source=6
image_257.jpg,prosperity,deer,homophony,no,"The deer, whose name ""lu"" sounds like ""official's salary"" or ""status,"" symbolizes being diligent and successful.",Qing,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=f7d5e6bcc8cd41dc9fb94055476cf79b&source=6
image_258.jpg,prosperity,god of prosperity ,symbol,no,The God of Lu is a deity in Chinese legend who governs official rank and literary success.,None,Painting,https://baike.baidu.com/item/禄神/5082951
image_259.jpg,prosperity,god of prosperity ,symbol,no,The God of Lu is a deity in Chinese legend who governs official rank and literary success.,None,Painting,https://baike.baidu.com/item/禄神/5082951
image_260.jpg,prosperity,god of prosperity ,symbol,no,The God of Lu is a deity in Chinese legend who governs official rank and literary success.,None,Painting,https://baike.baidu.com/item/禄神/5082951
image_261.jpg,prosperity,carp leaping over the dragon's gate,symbol,no,"The carp leaping over the dragon gate symbolizes a qualitative leap in one's career, especially in achieving academic honors and official success.",Qing,Silk embroidery and weaving,https://digicol.dpm.org.cn/cultural/detail?id=02fb4c0f43064099ae738182b8e98dfb&source=6
image_262.jpg,prosperity,carp leaping over the dragon's gate,symbol,no,"The carp leaping over the dragon gate symbolizes a qualitative leap in one's career, especially in achieving academic honors and official success.",Qing,Silk embroidery and weaving,https://digicol.dpm.org.cn/cultural/detail?id=34979d130bf047c0966f492afd116008&source=6
image_263.jpg,prosperity,carp leaping over the dragon's gate,symbol,no,"The carp leaping over the dragon gate symbolizes a qualitative leap in one's career, especially in achieving academic honors and official success.",Qing,Silk embroidery and weaving,https://digicol.dpm.org.cn/cultural/detail?id=4524f99088924f679cab8faccfe2e868&source=6
image_264.jpg,prosperity,carp leaping over the dragon's gate,symbol,no,"The carp leaping over the dragon gate symbolizes a qualitative leap in one's career, especially in achieving academic honors and official success.",None,Painting,https://baike.baidu.com/item/鲤跃龙门/16992
image_265.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Song,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=5a16e66670da420d986ab80a60cfcf19&source=6
image_266.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=868b3b9513ad40e2aa7d4bbf01f23fb8&source=6
image_267.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Qing,Painting,https://digicol.dpm.org.cn/cultural/detail?id=4d03a2f62bce4a68aea10cf02f91169e&source=6
image_268.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Qing,Painting,https://digicol.dpm.org.cn/cultural/detail?id=522419548ca249418b6cce7985bede1b&source=6
image_269.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Song,Painting,https://digicol.dpm.org.cn/cultural/detail?id=bb7806c709b44c1ebfef995e9c62873d&source=6
image_270.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Qing,Painting,https://digicol.dpm.org.cn/cultural/detail?id=ee6d7f9327f24f5e8d935d966165029e&source=6
image_271.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Qing,Painting,https://digicol.dpm.org.cn/cultural/detail?id=ce3309be90fc43fb914d854a319adcd7&source=6
image_272.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Ming,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=1902b2980fe14a62a6a4a1f07169529a&source=6
image_273.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Ming,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=d9de6ceb610c471eb73a636f892fd291&source=6
image_274.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Ming,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=01544df4c13c4ba3a993faf474233ad2&source=6
image_275.jpg,double happiness,phoenix,symbol,no,"Phoenix is an auspicious symbol of harmony, prosperity, and joyful events such as weddings, representing happiness and good fortune.",Qing,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=f1ef37abdc0f450aa665bcfb8f5a4e6e&source=6
image_276.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Ming,tableware,https://digicol.dpm.org.cn/cultural/detail?id=2c609211b0f24d85a03d270fe7cf334a&source=6
image_277.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Ming,ceramics,https://digicol.dpm.org.cn/cultural/detail?id=e48ecd671382405c9e0de38ef1ecb409&source=6
image_278.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Ming,tableware,https://digicol.dpm.org.cn/cultural/detail?id=c082ce86d94b4078bff2a8b20ae4b08e&source=6
image_279.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Ming,tableware,https://digicol.dpm.org.cn/cultural/detail?id=1926b6319fe446f39ed1a9d32120a7e8&source=6
image_280.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=1f7247c39b124c0e94fa5e6325fd7a19&source=6
image_281.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=3e31d7b78dcc44b2b2588852f8ad7752&source=6
image_282.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Ming,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=2983616470cf46faa52f060dc44d53c2&source=6
image_283.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Qing,ceramics,https://digicol.dpm.org.cn/cultural/detail?id=d78494d63bdd4a7e8c1e5497992cb090&source=6
image_284.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Ming,tableware,https://digicol.dpm.org.cn/cultural/detail?id=ac8b85dcc5564ae4be8ce36358eaddab&source=6
image_285.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Qing,ceramics,https://digicol.dpm.org.cn/cultural/detail?id=f66e693a532a4b6fb4092dc892d49311&source=6
image_286.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=94b83ab7e54c4d74bb509b78dc055dfc&source=6
image_287.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=0b426cba6663436bbc1add5ce02821c5&source=6
image_288.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=710b134fba264823976eeaaa49606750&source=6
image_289.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=44715cff2abd478f8b439bf473cd29b6&source=6
image_290.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=a54d8464b8c44c989a0f7e75b0e79739&source=6
image_291.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Qing,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=155d9cd9fddb4ca8936f126886dbbea8&source=6
image_292.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Qing,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=5e0e48671746474da4678659deed22ab&source=6
image_293.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Qing,scholar's tools ,https://digicol.dpm.org.cn/cultural/detail?id=49aed772b4604b31ac3ed0f6a41016fa&source=6
image_294.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Ming,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=ac3fc2f4f5da4568b90fbd7c2f9270e1&source=6
image_295.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Ming,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=5f772166a4fb436393019ed04f0a9353&source=6
image_296.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Qing,scholar's tools ,https://digicol.dpm.org.cn/cultural/detail?id=a7b689547af14c5a861578cf2d9e21e7&source=6
image_297.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Qing,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=e1b390ae32d1441f8afc439b29633cde&source=6
image_298.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Qing,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=452ea77294d741659fc975480ced2698&source=6
image_299.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Qing,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=452ea77294d741659fc975480ced2698&source=6
image_300.jpg,prosperity,peony,symbol,no,"Peony symbolizes wealth, honor, and high status, which are associated with ""lu"" (prosperity and official rank).",Qing,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=bc7eb647d20642a9a99779cfa74402c8&source=6
image_301.jpg,prosperity,monkey,homophony,no,"The monkey, whose name ""hou"" sounds like ""marquis,"" symbolizes the wish for immediate promotion to high office (""ma shang feng hou"").",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=61af5d75d71f40eabdaf3ba761a086a1&source=1&page=1
image_302.jpg,prosperity,monkey,homophony,no,"The monkey, whose name ""hou"" sounds like ""marquis,"" symbolizes the wish for immediate promotion to high office (""ma shang feng hou"").",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=a5f25c3aab73469c9a9707ccc2188a00&source=1&page=1
image_303.jpg,prosperity,monkey,homophony,no,"The monkey, whose name ""hou"" sounds like ""marquis,"" symbolizes the wish for immediate promotion to high office (""ma shang feng hou"").",Tang,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=3a02032c3f6b4c4ca7bc563075814cc9&source=1&page=1
image_304.jpg,prosperity,monkey,homophony,no,"The monkey, whose name ""hou"" sounds like ""marquis,"" symbolizes the wish for immediate promotion to high office (""ma shang feng hou"").",Ming,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=84b618c070fd434a853eb752d7715032&source=1&page=1
image_305.jpg,prosperity,monkey,homophony,no,"The monkey, whose name ""hou"" sounds like ""marquis,"" symbolizes the wish for immediate promotion to high office (""ma shang feng hou"").",Qing,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=f1386b14a8ae42b38e66833e3a795fb9&source=1&page=1
image_306.jpg,prosperity,monkey,homophony,no,"The monkey, whose name ""hou"" sounds like ""marquis,"" symbolizes the wish for immediate promotion to high office (""ma shang feng hou"").",Qing,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=7d210c6d34814e5f80d9b3ca164b6df1&source=1&page=2
image_307.jpg,prosperity,monkey,homophony,no,"The monkey, whose name ""hou"" sounds like ""marquis,"" symbolizes the wish for immediate promotion to high office (""ma shang feng hou"").",Qing,Painting,https://www.ihchina.cn/project_details/10273
image_308.jpg,prosperity,monkey,homophony,no,"The monkey, whose name ""hou"" sounds like ""marquis,"" symbolizes the wish for immediate promotion to high office (""ma shang feng hou"").",Qing,Painting,https://www.ihchina.cn/project_details/10274
image_309.jpg,prosperity,rooster,symbol,no,"The rooster has a crest, which sounds like ""official"" (guan), symbolizing smooth official fortune and continuous promotions.",Ming,tableware,https://digicol.dpm.org.cn/cultural/detail?id=4ed14204ac57460d9216f3900b7e0215&source=1&page=1
image_310.jpg,prosperity,rooster,symbol,no,"The rooster has a crest, which sounds like ""official"" (guan), symbolizing smooth official fortune and continuous promotions.",Dongjin,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=52cb9084de3c42ba94f8632ade023fba&source=1&page=1
image_311.jpg,prosperity,rooster,symbol,no,"The rooster has a crest, which sounds like ""official"" (guan), symbolizing smooth official fortune and continuous promotions.",Dongjin,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=f2be54d04ed249f38b60551b5054e22f&source=1&page=1
image_312.jpg,prosperity,rooster,symbol,no,"The rooster has a crest, which sounds like ""official"" (guan), symbolizing smooth official fortune and continuous promotions.",Dongjin,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=be40353cc16547719309f9dada992636&source=1&page=1
image_313.jpg,prosperity,rooster,symbol,no,"The rooster has a crest, which sounds like ""official"" (guan), symbolizing smooth official fortune and continuous promotions.",Dongjin,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=aabba72804464204938f0e9c1d7c9108&source=1&page=1
image_314.jpg,prosperity,rooster,symbol,no,"The rooster has a crest, which sounds like ""official"" (guan), symbolizing smooth official fortune and continuous promotions.",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=7720321d18ac4fce8221c752632c05ca&source=1&page=1
image_315.jpg,prosperity,rooster,symbol,no,"The rooster has a crest, which sounds like ""official"" (guan), symbolizing smooth official fortune and continuous promotions.",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=9c782eb0f05e4cf29ce3197c38cade36&source=1&page=1
image_316.jpg,prosperity,rooster,symbol,no,"The rooster has a crest, which sounds like ""official"" (guan), symbolizing smooth official fortune and continuous promotions.",Qing,Daily necessities,https://digicol.dpm.org.cn/cultural/detail?id=496f2a9d73f54e938d565862e188ce5b&source=1&page=1
image_317.jpg,prosperity,rooster,symbol,no,"The rooster has a crest, which sounds like ""official"" (guan), symbolizing smooth official fortune and continuous promotions.",Jin,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=b735150e12994f72b467792ce9284f0d&source=1&page=2
image_318.jpg,prosperity,rooster,symbol,no,"The rooster has a crest, which sounds like ""official"" (guan), symbolizing smooth official fortune and continuous promotions.",Dongjin,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=590af2ec1cfb460f86c557de1af971bb&source=1&page=2
image_319.jpg,prosperity,rooster,symbol,no,"The rooster has a crest, which sounds like ""official"" (guan), symbolizing smooth official fortune and continuous promotions.",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=5a6f3b5caaf54ea787f587a596f8a11c&source=1&page=2
image_320.jpg,prosperity,rooster,symbol,no,"The rooster has a crest, which sounds like ""official"" (guan), symbolizing smooth official fortune and continuous promotions.",Qing,tableware,https://digicol.dpm.org.cn/cultural/detail?id=8dfe4836975442a694f7c99a18200d92&source=1&page=2
image_321.jpg,prosperity,rooster,symbol,no,"The rooster has a crest, which sounds like ""official"" (guan), symbolizing smooth official fortune and continuous promotions.",Jin,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=101e2bade0df4059a1dff0128194757c&source=1&page=2
image_322.jpg,prosperity,rooster,symbol,no,"The rooster has a crest, which sounds like ""official"" (guan), symbolizing smooth official fortune and continuous promotions.",Song,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=6c5c00d7825f4e809d3b34926911edb8&source=1&page=3
image_323.jpg,prosperity,rooster,symbol,no,"The rooster has a crest, which sounds like ""official"" (guan), symbolizing smooth official fortune and continuous promotions.",Tang,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=d05a816cedcc47cba1f4341f67119e2a&source=1&page=3
image_324.jpg,prosperity,rooster,symbol,no,"The rooster has a crest, which sounds like ""official"" (guan), symbolizing smooth official fortune and continuous promotions.",Tang,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=287a1624941043e3b7dd6ad31421a8c5&source=1&page=3
image_325.jpg,prosperity,rooster,symbol,no,"The rooster has a crest, which sounds like ""official"" (guan), symbolizing smooth official fortune and continuous promotions.",Tang,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=bb94161094cd4f67be66c5cede58936a&source=1&page=3
image_326.jpg,prosperity,rooster,symbol,no,"The rooster has a crest, which sounds like ""official"" (guan), symbolizing smooth official fortune and continuous promotions.",Tang,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=3583911fc7f84f42b946ccf8ea652627&source=1&page=4
image_327.jpg,prosperity,crab,symbol,no,"The crab contains ""jia,"" which in Chinese represents ""first"" and is a symbol of official success.",Qing,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=b5c9c505469f42cb84961e58dc296e10&source=1&page=1
image_328.jpg,prosperity,crab,symbol,no,"The crab contains ""jia,"" which in Chinese represents ""first"" and is a symbol of official success.",Song,Painting,https://digicol.dpm.org.cn/cultural/detail?id=fb34d4a53fa54238a0c561ef73ecba03&source=1&page=1
image_329.jpg,prosperity,crab,symbol,no,"The crab contains ""jia,"" which in Chinese represents ""first"" and is a symbol of official success.",Ming,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=5b2b3d05c5d5406890e3949e1ed95faa&source=1&page=1
image_330.jpg,prosperity,crab,symbol,no,"The crab contains ""jia,"" which in Chinese represents ""first"" and is a symbol of official success.",Qing,Sculpture,https://digicol.dpm.org.cn/cultural/detail?id=41453bd1d2414cd39379aee2907ac6af&source=1&page=1
image_331.jpg,prosperity,crab,symbol,no,"The crab contains ""jia,"" which in Chinese represents ""first"" and is a symbol of official success.",Modern and contemporary,Painting,https://digicol.dpm.org.cn/cultural/detail?id=33a415b23eff4808bacc22197a4a147f&source=1&page=1
